wavelength_um,stitch_normalized_raw_aperture_fnu_Jy,random_error_conservative_proxy_Jy,random_error_diagonal_operator_Jy,random_error_conservative_covariance_upper_Jy,source_segment,native_run_id,stitch_scale_applied,dense_unweighted_continuum_Jy,linear_continuum_formal_error_Jy,dense_unweighted_optical_depth,optical_depth_random_error_flux_only,optical_depth_error_with_continuum_formal,canonical_dense_continuum_fit_point,inside_integration_band,observable,mcfost_east_arcsec,mcfost_north_arcsec,aperture_radius_arcsec,background_subtracted,aperture_corrected,observed_flux_representation,random_error_source_column,random_error_is_raw_operator_proxy,relative_gain_sensitivity_segment,dense_profile_row_zero_based,canonical_sparse_huber_continuum_Jy,canonical_sparse_huber_optical_depth
2.5574737178782527,0.096561377773187809,8.7990606270536408e-05,5.6536885711441983e-05,8.7990606270536408e-05,G235H,G235H_run01,1,0.096114374224951504,0.00032125517809941569,-0.0046399647653859403,0.00091124016972103259,0.0034644147911149633,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,20,0.094687965967126697,-0.019591928461643385
2.5578329681588432,0.09576465413046506,8.5668253919149684e-05,5.5675506296547748e-05,8.5668253919149684e-05,G235H,G235H_run01,1,0.096173808692293486,0.00032112553602356355,0.0042633995871737872,0.00089457070248945357,0.0034567702105222468,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,21,0.094749920198921103,-0.01065266036499639
2.5581922689035941,0.096197744606059857,8.5366918604736977e-05,5.697182316578784e-05,8.5366918604736977e-05,G235H,G235H_run01,1,0.096233251508440337,0.0003209959780322468,0.00036903517105234788,0.0008874108114938008,0.0034516299303960218,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,22,0.094811883133473634,-0.014511161638775066
2.5585516201195944,0.097105423425424012,8.3920407776092619e-05,5.735940292328489e-05,8.3920407776092619e-05,G235H,G235H_run01,1,0.09629270267456487,0.00032086650428996591,-0.0084046888289683666,0.00086421957513570442,0.003442445290190404,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,23,0.094873854772006799,-0.023249063029695469
2.5589110218139335,0.097795588362785277,8.3153890696266696e-05,5.7070684505057949e-05,8.3153890696266696e-05,G235H,G235H_run01,1,0.096352162191839966,0.00032073711496144171,-0.014869631634320231,0.000850282636347528,0.0034356793491011166,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,24,0.094935835115743203,-0.02967822369084051
2.5592704739937022,0.098082626318450633,8.4167407112249168e-05,5.6772709608312179e-05,8.4167407112249168e-05,G235H,G235H_run01,1,0.096411630061438713,0.00032060781021161529,-0.017183411007750393,0.00085812758356386073,0.0034343424140448986,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,25,0.094997824165905673,-0.031956261316762706
2.5596299766659922,0.09802318632601717,8.5761393417534601e-05,5.6453325471413224e-05,8.5761393417534601e-05,G235H,G235H_run01,1,0.096471106284534369,0.00032047859020564826,-0.015960499079568834,0.0008749092600632177,0.0034352960124675695,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,26,0.095059821923717203,-0.030697647969729784
2.559989529837897,0.098053297151580579,8.7005957762651209e-05,5.6516860097585675e-05,8.7005957762651209e-05,G235H,G235H_run01,1,0.09653059086230048,0.00032034945510892217,-0.015651217459821506,0.00088733332065467124,0.0034352110778565221,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,27,0.095121828390401092,-0.030352705191899278
2.5603491335165089,0.097982942227144793,8.7446366189490924e-05,5.6693415725282548e-05,8.7446366189490924e-05,G235H,G235H_run01,1,0.096590083795910414,0.00032022040508703983,-0.014317320880751921,0.00089246520059350844,0.0034332762204345138,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,28,0.095183843567180459,-0.028983187647777912
2.5607087877089234,0.097130804845721869,8.645660590379979e-05,5.5800575497302538e-05,8.645660590379979e-05,G235H,G235H_run01,1,0.096649585086538023,0.0003200914403058237,-0.0049666609564352499,0.00089010490586507042,0.0034294036387629533,True,False,stellar_center_raw_0p35_arcsec_stitch_normalized,0,0,0.34999999999999998,False,False,F_nu_Jy,error_spectral_covariance_Jy_from_provider_background_subtracted_extraction,True,G235H,29,0.09524586745527891,-0.019596946883856121
